attack_type,pokemon_id,pokemon,def_type1,def_type2,gen1_multiplier,modern_multiplier,dual,differs
ghost,130,gyarados,water,flying,1,1,1,0
ghost,131,lapras,water,ice,1,1,1,0
ghost,132,ditto,normal,,0,0,0,0
ghost,133,eevee,normal,,0,0,0,0
ghost,134,vaporeon,water,,1,1,0,0
ghost,135,jolteon,electric,,1,1,0,0
ghost,136,flareon,fire,,1,1,0,0
ghost,137,porygon,normal,,0,0,0,0
ghost,138,omanyte,rock,water,1,1,1,0
ghost,139,omastar,rock,water,1,1,1,0
ghost,140,kabuto,rock,water,1,1,1,0
ghost,141,kabutops,rock,water,1,1,1,0
ghost,142,aerodactyl,rock,flying,1,1,1,0
ghost,143,snorlax,normal,,0,0,0,0
ghost,144,articuno,ice,flying,1,1,1,0
ghost,145,zapdos,electric,flying,1,1,1,0
ghost,146,moltres,fire,flying,1,1,1,0
ghost,147,dratini,dragon,,1,1,0,0
ghost,148,dragonair,dragon,,1,1,0,0
ghost,149,dragonite,dragon,flying,1,1,1,0
ghost,150,mewtwo,psychic,,0,2,0,1
ghost,151,mew,psychic,,0,2,0,1
fire,1,bulbasaur,grass,poison,2,2,1,0
fire,2,ivysaur,grass,poison,2,2,1,0
fire,3,venusaur,grass,poison,2,2,1,0
fire,4,charmander,fire,,1/2,1/2,0,0
fire,5,charmeleon,fire,,1/2,1/2,0,0
fire,6,charizard,fire,flying,1/2,1/2,1,0
fire,7,squirtle,water,,1/2,1/2,0,0
fire,8,wartortle,water,,1/2,1/2,0,0
fire,9,blastoise,water,,1/2,1/2,0,0
fire,10,caterpie,bug,,2,2,0,0
fire,11,metapod,bug,,2,2,0,0
fire,12,butterfree,bug,flying,2,2,1,0
fire,13,weedle,bug,poison,2,2,1,0
fire,14,kakuna,bug,poison,2,2,1,0
fire,15,beedrill,bug,poison,2,2,1,0
fire,16,pidgey,normal,flying,1,1,1,0
fire,17,pidgeotto,normal,flying,1,1,1,0
fire,18,pidgeot,normal,flying,1,1,1,0
fire,19,rattata,normal,,1,1,0,0
fire,20,raticate,normal,,1,1,0,0
fire,21,spearow,normal,flying,1,1,1,0
fire,22,fearow,normal,flying,1,1,1,0
fire,23,ekans,poison,,1,1,0,0
fire,24,arbok,poison,,1,1,0,0
fire,25,pikachu,electric,,1,1,0,0
fire,26,raichu,electric,,1,1,0,0
fire,27,sandshrew,ground,,1,1,0,0
fire,28,sandslash,ground,,1,1,0,0
fire,29,nidoran-f,poison,,1,1,0,0
fire,30,nidorina,poison,,1,1,0,0
fire,31,nidoqueen,poison,ground,1,1,1,0
fire,32,nidoran-m,poison,,1,1,0,0
fire,33,nidorino,poison,,1,1,0,0
fire,34,nidoking,poison,ground,1,1,1,0
fire,35,clefairy,normal,,1,1,0,0
fire,36,clefable,normal,,1,1,0,0
fire,37,vulpix,fire,,1/2,1/2,0,0
fire,38,ninetales,fire,,1/2,1/2,0,0
fire,39,jigglypuff,normal,,1,1,0,0
fire,40,wigglytuff,normal,,1,1,0,0
fire,41,zubat,poison,flying,1,1,1,0
fire,42,golbat,poison,flying,1,1,1,0
fire,43,oddish,grass,poison,2,2,1,0
fire,44,gloom,grass,poison,2,2,1,0
fire,45,vileplume,grass,poison,2,2,1,0
fire,46,paras,bug,grass,4,4,1,0
fire,47,parasect,bug,grass,4,4,1,0
fire,48,venonat,bug,poison,2,2,1,0
fire,49,venomoth,bug,poison,2,2,1,0
fire,50,diglett,ground,,1,1,0,0
fire,51,dugtrio,ground,,1,1,0,0
fire,52,meowth,normal,,1,1,0,0
fire,53,persian,normal,,1,1,0,0
fire,54,psyduck,water,,1/2,1/2,0,0
fire,55,golduck,water,,1/2,1/2,0,0
fire,56,mankey,fighting,,1,1,0,0
fire,57,primeape,fighting,,1,1,0,0
fire,58,growlithe,fire,,1/2,1/2,0,0
fire,59,arcanine,fire,,1/2,1/2,0,0
fire,60,poliwag,water,,1/2,1/2,0,0
fire,61,poliwhirl,water,,1/2,1/2,0,0
fire,62,poliwrath,water,fighting,1/2,1/2,1,0
fire,63,abra,psychic,,1,1,0,0
fire,64,kadabra,psychic,,1,1,0,0
fire,65,alakazam,psychic,,1,1,0,0
fire,66,machop,fighting,,1,1,0,0
fire,67,machoke,fighting,,1,1,0,0
fire,68,machamp,fighting,,1,1,0,0
fire,69,bellsprout,grass,poison,2,2,1,0
fire,70,weepinbell,grass,poison,2,2,1,0
fire,71,victreebel,grass,poison,2,2,1,0
fire,72,tentacool,water,poison,1/2,1/2,1,0
fire,73,tentacruel,water,poison,1/2,1/2,1,0
fire,74,geodude,rock,ground,1/2,1/2,1,0
fire,75,graveler,rock,ground,1/2,1/2,1,0
fire,76,golem,rock,ground,1/2,1/2,1,0
fire,77,ponyta,fire,,1/2,1/2,0,0
fire,78,rapidash,fire,,1/2,1/2,0,0
fire,79,slowpoke,water,psychic,1/2,1/2,1,0
fire,80,slowbro,water,psychic,1/2,1/2,1,0
fire,81,magnemite,electric,,1,1,0,0
fire,82,magneton,electric,,1,1,0,0
fire,83,farfetchd,normal,flying,1,1,1,0
fire,84,doduo,normal,flying,1,1,1,0
fire,85,dodrio,normal,flying,1,1,1,0
fire,86,seel,water,,1/2,1/2,0,0
fire,87,dewgong,water,ice,1,1,1,0
fire,88,grimer,poison,,1,1,0,0
fire,89,muk,poison,,1,1,0,0
fire,90,shellder,water,,1/2,1/2,0,0
fire,91,cloyster,water,ice,1,1,1,0
fire,92,gastly,ghost,poison,1,1,1,0
fire,93,haunter,ghost,poison,1,1,1,0
fire,94,gengar,ghost,poison,1,1,1,0
fire,95,onix,rock,ground,1/2,1/2,1,0
fire,96,drowzee,psychic,,1,1,0,0
fire,97,hypno,psychic,,1,1,0,0
fire,98,krabby,water,,1/2,1/2,0,0
fire,99,kingler,water,,1/2,1/2,0,0
fire,100,voltorb,electric,,1,1,0,0
fire,101,electrode,electric,,1,1,0,0
fire,102,exeggcute,grass,psychic,2,2,1,0
fire,103,exeggutor,grass,psychic,2,2,1,0
fire,104,cubone,ground,,1,1,0,0
fire,105,marowak,ground,,1,1,0,0
fire,106,hitmonlee,fighting,,1,1,0,0
fire,107,hitmonchan,fighting,,1,1,0,0
fire,108,lickitung,normal,,1,1,0,0
fire,109,koffing,poison,,1,1,0,0
fire,110,weezing,poison,,1,1,0,0
fire,111,rhyhorn,ground,rock,1/2,1/2,1,0
fire,112,rhydon,ground,rock,1/2,1/2,1,0
fire,113,chansey,normal,,1,1,0,0
fire,114,tangela,grass,,2,2,0,0
fire,115,kangaskhan,normal,,1,1,0,0
fire,116,horsea,water,,1/2,1/2,0,0
fire,117,seadra,water,,1/2,1/2,0,0
fire,118,goldeen,water,,1/2,1/2,0,0
fire,119,seaking,water,,1/2,1/2,0,0
fire,120,staryu,water,,1/2,1/2,0,0
fire,121,starmie,water,psychic,1/2,1/2,1,0
fire,122,mr-mime,psychic,,1,1,0,0
fire,123,scyther,bug,flying,2,2,1,0
fire,124,jynx,ice,psychic,2,2,1,0
fire,125,electabuzz,electric,,1,1,0,0
fire,126,magmar,fire,,1/2,1/2,0,0
fire,127,pinsir,bug,,2,2,0,0
fire,128,tauros,normal,,1,1,0,0
fire,129,magikarp,water,,1/2,1/2,0,0
fire,130,gyarados,water,flying,1/2,1/2,1,0
fire,131,lapras,water,ice,1,1,1,0
fire,132,ditto,normal,,1,1,0,0
fire,133,eevee,normal,,1,1,0,0
fire,134,vaporeon,water,,1/2,1/2,0,0
fire,135,jolteon,electric,,1,1,0,0
fire,136,flareon,fire,,1/2,1/2,0,0
fire,137,porygon,normal,,1,1,0,0
fire,138,omanyte,rock,water,1/4,1/4,1,0
fire,139,omastar,rock,water,1/4,1/4,1,0
fire,140,kabuto,rock,water,1/4,1/4,1,0
fire,141,kabutops,rock,water,1/4,1/4,1,0
fire,142,aerodactyl,rock,flying,1/2,1/2,1,0
fire,143,snorlax,normal,,1,1,0,0
fire,144,articuno,ice,flying,2,2,1,0
fire,145,zapdos,electric,flying,1,1,1,0
fire,146,moltres,fire,flying,1/2,1/2,1,0
fire,147,dratini,dragon,,1/2,1/2,0,0
fire,148,dragonair,dragon,,1/2,1/2,0,0
fire,149,dragonite,dragon,flying,1/2,1/2,1,0
fire,150,mewtwo,psychic,,1,1,0,0
fire,151,mew,psychic,,1,1,0,0
water,1,bulbasaur,grass,poison,1/2,1/2,1,0
water,2,ivysaur,grass,poison,1/2,1/2,1,0
water,3,venusaur,grass,poison,1/2,1/2,1,0
water,4,charmander,fire,,2,2,0,0
water,5,charmeleon,fire,,2,2,0,0
water,6,charizard,fire,flying,2,2,1,0
water,7,squirtle,water,,1/2,1/2,0,0
water,8,wartortle,water,,1/2,1/2,0,0
water,9,blastoise,water,,1/2,1/2,0,0
water,10,caterpie,bug,,1,1,0,0
water,11,metapod,bug,,1,1,0,0
water,12,butterfree,bug,flying,1,1,1,0
water,13,weedle,bug,poison,1,1,1,0
water,14,kakuna,bug,poison,1,1,1,0
water,15,beedrill,bug,poison,1,1,1,0
water,16,pidgey,normal,flying,1,1,1,0
water,17,pidgeotto,normal,flying,1,1,1,0
water,18,pidgeot,normal,flying,1,1,1,0
water,19,rattata,normal,,1,1,0,0
water,20,raticate,normal,,1,1,0,0
water,21,spearow,normal,flying,1,1,1,0
water,22,fearow,normal,flying,1,1,1,0
water,23,ekans,poison,,1,1,0,0
water,24,arbok,poison,,1,1,0,0
water,25,pikachu,electric,,1,1,0,0
water,26,raichu,electric,,1,1,0,0
water,27,sandshrew,ground,,2,2,0,0
water,28,sandslash,ground,,2,2,0,0
water,29,nidoran-f,poison,,1,1,0,0
water,30,nidorina,poison,,1,1,0,0
water,31,nidoqueen,poison,ground,2,2,1,0
water,32,nidoran-m,poison,,1,1,0,0
water,33,nidorino,poison,,1,1,0,0
water,34,nidoking,poison,ground,2,2,1,0
water,35,clefairy,normal,,1,1,0,0
water,36,clefable,normal,,1,1,0,0
water,37,vulpix,fire,,2,2,0,0
water,38,ninetales,fire,,2,2,0,0
water,39,jigglypuff,normal,,1,1,0,0
water,40,wigglytuff,normal,,1,1,0,0
water,41,zubat,poison,flying,1,1,1,0
water,42,golbat,poison,flying,1,1,1,0
water,43,oddish,grass,poison,1/2,1/2,1,0
water,44,gloom,grass,poison,1/2,1/2,1,0
water,45,vileplume,grass,poison,1/2,1/2,1,0
water,46,paras,bug,grass,1/2,1/2,1,0
water,47,parasect,bug,grass,1/2,1/2,1,0
water,48,venonat,bug,poison,1,1,1,0
water,49,venomoth,bug,poison,1,1,1,0
water,50,diglett,ground,,2,2,0,0
water,51,dugtrio,ground,,2,2,0,0
water,52,meowth,normal,,1,1,0,0
water,53,persian,normal,,1,1,0,0
water,54,psyduck,water,,1/2,1/2,0,0
water,55,golduck,water,,1/2,1/2,0,0
water,56,mankey,fighting,,1,1,0,0
water,57,primeape,fighting,,1,1,0,0
water,58,growlithe,fire,,2,2,0,0
water,59,arcanine,fire,,2,2,0,0
water,60,poliwag,water,,1/2,1/2,0,0
water,61,poliwhirl,water,,1/2,1/2,0,0
water,62,poliwrath,water,fighting,1/2,1/2,1,0
water,63,abra,psychic,,1,1,0,0
water,64,kadabra,psychic,,1,1,0,0
water,65,alakazam,psychic,,1,1,0,0
water,66,machop,fighting,,1,1,0,0
water,67,machoke,fighting,,1,1,0,0
water,68,machamp,fighting,,1,1,0,0
water,69,bellsprout,grass,poison,1/2,1/2,1,0
water,70,weepinbell,grass,poison,1/2,1/2,1,0
water,71,victreebel,grass,poison,1/2,1/2,1,0
water,72,tentacool,water,poison,1/2,1/2,1,0
water,73,tentacruel,water,poison,1/2,1/2,1,0
water,74,geodude,rock,ground,4,4,1,0
water,75,graveler,rock,ground,4,4,1,0
water,76,golem,rock,ground,4,4,1,0
water,77,ponyta,fire,,2,2,0,0
water,78,rapidash,fire,,2,2,0,0
water,79,slowpoke,water,psychic,1/2,1/2,1,0
water,80,slowbro,water,psychic,1/2,1/2,1,0
water,81,magnemite,electric,,1,1,0,0
water,82,magneton,electric,,1,1,0,0
water,83,farfetchd,normal,flying,1,1,1,0
water,84,doduo,normal,flying,1,1,1,0
water,85,dodrio,normal,flying,1,1,1,0
water,86,seel,water,,1/2,1/2,0,0
water,87,dewgong,water,ice,1/2,1/2,1,0
water,88,grimer,poison,,1,1,0,0
water,89,muk,poison,,1,1,0,0
water,90,shellder,water,,1/2,1/2,0,0
water,91,cloyster,water,ice,1/2,1/2,1,0
water,92,gastly,ghost,poison,1,1,1,0
water,93,haunter,ghost,poison,1,1,1,0
water,94,gengar,ghost,poison,1,1,1,0
water,95,onix,rock,ground,4,4,1,0
water,96,drowzee,psychic,,1,1,0,0
water,97,hypno,psychic,,1,1,0,0
water,98,krabby,water,,1/2,1/2,0,0
water,99,kingler,water,,1/2,1/2,0,0
water,100,voltorb,electric,,1,1,0,0
water,101,electrode,electric,,1,1,0,0
water,102,exeggcute,grass,psychic,1/2,1/2,1,0
water,103,exeggutor,grass,psychic,1/2,1/2,1,0
water,104,cubone,ground,,2,2,0,0
water,105,marowak,ground,,2,2,0,0
water,106,hitmonlee,fighting,,1,1,0,0
water,107,hitmonchan,fighting,,1,1,0,0
water,108,lickitung,normal,,1,1,0,0
water,109,koffing,poison,,1,1,0,0
water,110,weezing,poison,,1,1,0,0
water,111,rhyhorn,ground,rock,4,4,1,0
water,112,rhydon,ground,rock,4,4,1,0
water,113,chansey,normal,,1,1,0,0
water,114,tangela,grass,,1/2,1/2,0,0
water,115,kangaskhan,normal,,1,1,0,0
water,116,horsea,water,,1/2,1/2,0,0
water,117,seadra,water,,1/2,1/2,0,0
water,118,goldeen,water,,1/2,1/2,0,0
water,119,seaking,water,,1/2,1/2,0,0
water,120,staryu,water,,1/2,1/2,0,0
water,121,starmie,water,psychic,1/2,1/2,1,0
water,122,mr-mime,psychic,,1,1,0,0
water,123,scyther,bug,flying,1,1,1,0
water,124,jynx,ice,psychic,1,1,1,0
water,125,electabuzz,electric,,1,1,0,0
water,126,magmar,fire,,2,2,0,0
water,127,pinsir,bug,,1,1,0,0
water,128,tauros,normal,,1,1,0,0
water,129,magikarp,water,,1/2,1/2,0,0
water,130,gyarados,water,flying,1/2,1/2,1,0
water,131,lapras,water,ice,1/2,1/2,1,0
water,132,ditto,normal,,1,1,0,0
water,133,eevee,normal,,1,1,0,0
water,134,vaporeon,water,,1/2,1/2,0,0
water,135,jolteon,electric,,1,1,0,0
water,136,flareon,fire,,2,2,0,0
water,137,porygon,normal,,1,1,0,0
water,138,omanyte,rock,water,1,1,1,0
water,139,omastar,rock,water,1,1,1,0
water,140,kabuto,rock,water,1,1,1,0
water,141,kabutops,rock,water,1,1,1,0
water,142,aerodactyl,rock,flying,2,2,1,0
water,143,snorlax,normal,,1,1,0,0
water,144,articuno,ice,flying,1,1,1,0
water,145,zapdos,electric,flying,1,1,1,0
water,146,moltres,fire,flying,2,2,1,0
water,147,dratini,dragon,,1/2,1/2,0,0
water,148,dragonair,dragon,,1/2,1/2,0,0
water,149,dragonite,dragon,flying,1/2,1/2,1,0
water,150,mewtwo,psychic,,1,1,0,0
water,151,mew,psychic,,1,1,0,0
grass,1,bulbasaur,grass,poison,1/4,1/4,1,0
grass,2,ivysaur,grass,poison,1/4,1/4,1,0
grass,3,venusaur,grass,poison,1/4,1/4,1,0
grass,4,charmander,fire,,1/2,1/2,0,0
grass,5,charmeleon,fire,,1/2,1/2,0,0
grass,6,charizard,fire,flying,1/4,1/4,1,0
grass,7,squirtle,water,,2,2,0,0
grass,8,wartortle,water,,2,2,0,0
grass,9,blastoise,water,,2,2,0,0
grass,10,caterpie,bug,,1/2,1/2,0,0
grass,11,metapod,bug,,1/2,1/2,0,0
grass,12,butterfree,bug,flying,1/4,1/4,1,0
grass,13,weedle,bug,poison,1/4,1/4,1,0
grass,14,kakuna,bug,poison,1/4,1/4,1,0
grass,15,beedrill,bug,poison,1/4,1/4,1,0
grass,16,pidgey,normal,flying,1/2,1/2,1,0
grass,17,pidgeotto,normal,flying,1/2,1/2,1,0
grass,18,pidgeot,normal,flying,1/2,1/2,1,0
grass,19,rattata,normal,,1,1,0,0
grass,20,raticate,normal,,1,1,0,0
grass,21,spearow,normal,flying,1/2,1/2,1,0
grass,22,fearow,normal,flying,1/2,1/2,1,0
grass,23,ekans,poison,,1/2,1/2,0,0
grass,24,arbok,poison,,1/2,1/2,0,0
grass,25,pikachu,electric,,1,1,0,0
grass,26,raichu,electric,,1,1,0,0
grass,27,sandshrew,ground,,2,2,0,0
grass,28,sandslash,ground,,2,2,0,0
grass,29,nidoran-f,poison,,1/2,1/2,0,0
grass,30,nidorina,poison,,1/2,1/2,0,0
grass,31,nidoqueen,poison,ground,1,1,1,0
grass,32,nidoran-m,poison,,1/2,1/2,0,0
grass,33,nidorino,poison,,1/2,1/2,0,0
grass,34,nidoking,poison,ground,1,1,1,0
grass,35,clefairy,normal,,1,1,0,0
grass,36,clefable,normal,,1,1,0,0
grass,37,vulpix,fire,,1/2,1/2,0,0
grass,38,ninetales,fire,,1/2,1/2,0,0
grass,39,jigglypuff,normal,,1,1,0,0
grass,40,wigglytuff,normal,,1,1,0,0
grass,41,zubat,poison,flying,1/4,1/4,1,0
grass,42,golbat,poison,flying,1/4,1/4,1,0
grass,43,oddish,grass,poison,1/4,1/4,1,0
grass,44,gloom,grass,poison,1/4,1/4,1,0
grass,45,vileplume,grass,poison,1/4,1/4,1,0
grass,46,paras,bug,grass,1/4,1/4,1,0
grass,47,parasect,bug,grass,1/4,1/4,1,0
grass,48,venonat,bug,poison,1/4,1/4,1,0
grass,49,venomoth,bug,poison,1/4,1/4,1,0
grass,50,diglett,ground,,2,2,0,0
grass,51,dugtrio,ground,,2,2,0,0
grass,52,meowth,normal,,1,1,0,0
grass,53,persian,normal,,1,1,0,0
grass,54,psyduck,water,,2,2,0,0
grass,55,golduck,water,,2,2,0,0
grass,56,mankey,fighting,,1,1,0,0
grass,57,primeape,fighting,,1,1,0,0
grass,58,growlithe,fire,,1/2,1/2,0,0
grass,59,arcanine,fire,,1/2,1/2,0,0
grass,60,poliwag,water,,2,2,0,0
grass,61,poliwhirl,water,,2,2,0,0
grass,62,poliwrath,water,fighting,2,2,1,0
grass,63,abra,psychic,,1,1,0,0
grass,64,kadabra,psychic,,1,1,0,0
grass,65,alakazam,psychic,,1,1,0,0
grass,66,machop,fighting,,1,1,0,0
grass,67,machoke,fighting,,1,1,0,0
grass,68,machamp,fighting,,1,1,0,0
grass,69,bellsprout,grass,poison,1/4,1/4,1,0
grass,70,weepinbell,grass,poison,1/4,1/4,1,0
grass,71,victreebel,grass,poison,1/4,1/4,1,0
grass,72,tentacool,water,poison,1,1,1,0
grass,73,tentacruel,water,poison,1,1,1,0
grass,74,geodude,rock,ground,4,4,1,0
grass,75,graveler,rock,ground,4,4,1,0
grass,76,golem,rock,ground,4,4,1,0
grass,77,ponyta,fire,,1/2,1/2,0,0
grass,78,rapidash,fire,,1/2,1/2,0,0
grass,79,slowpoke,water,psychic,2,2,1,0
grass,80,slowbro,water,psychic,2,2,1,0
grass,81,magnemite,electric,,1,1,0,0
grass,82,magneton,electric,,1,1,0,0
grass,83,farfetchd,normal,flying,1/2,1/2,1,0
grass,84,doduo,normal,flying,1/2,1/2,1,0
grass,85,dodrio,normal,flying,1/2,1/2,1,0
grass,86,seel,water,,2,2,0,0
grass,87,dewgong,water,ice,2,2,1,0
grass,88,grimer,poison,,1/2,1/2,0,0
grass,89,muk,poison,,1/2,1/2,0,0
grass,90,shellder,water,,2,2,0,0
grass,91,cloyster,water,ice,2,2,1,0
grass,92,gastly,ghost,poison,1/2,1/2,1,0
grass,93,haunter,ghost,poison,1/2,1/2,1,0
grass,94,gengar,ghost,poison,1/2,1/2,1,0
grass,95,onix,rock,ground,4,4,1,0
grass,96,drowzee,psychic,,1,1,0,0
grass,97,hypno,psychic,,1,1,0,0
grass,98,krabby,water,,2,2,0,0
grass,99,kingler,water,,2,2,0,0
grass,100,voltorb,electric,,1,1,0,0
grass,101,electrode,electric,,1,1,0,0
grass,102,exeggcute,grass,psychic,1/2,1/2,1,0
grass,103,exeggutor,grass,psychic,1/2,1/2,1,0
grass,104,cubone,ground,,2,2,0,0
grass,105,marowak,ground,,2,2,0,0
grass,106,hitmonlee,fighting,,1,1,0,0
grass,107,hitmonchan,fighting,,1,1,0,0
grass,108,lickitung,normal,,1,1,0,0
grass,109,koffing,poison,,1/2,1/2,0,0
grass,110,weezing,poison,,1/2,1/2,0,0
grass,111,rhyhorn,ground,rock,4,4,1,0
grass,112,rhydon,ground,rock,4,4,1,0
grass,113,chansey,normal,,1,1,0,0
grass,114,tangela,grass,,1/2,1/2,0,0
grass,115,kangaskhan,normal,,1,1,0,0
grass,116,horsea,water,,2,2,0,0
grass,117,seadra,water,,2,2,0,0
grass,118,goldeen,water,,2,2,0,0
grass,119,seaking,water,,2,2,0,0
grass,120,staryu,water,,2,2,0,0
grass,121,starmie,water,psychic,2,2,1,0
grass,122,mr-mime,psychic,,1,1,0,0
grass,123,scyther,bug,flying,1/4,1/4,1,0
grass,124,jynx,ice,psychic,1,1,1,0
grass,125,electabuzz,electric,,1,1,0,0
grass,126,magmar,fire,,1/2,1/2,0,0
grass,127,pinsir,bug,,1/2,1/2,0,0
grass,128,tauros,normal,,1,1,0,0
grass,129,magikarp,water,,2,2,0,0
grass,130,gyarados,water,flying,1,1,1,0
grass,131,lapras,water,ice,2,2,1,0
grass,132,ditto,normal,,1,1,0,0
grass,133,eevee,normal,,1,1,0,0
grass,134,vaporeon,water,,2,2,0,0
grass,135,jolteon,electric,,1,1,0,0
grass,136,flareon,fire,,1/2,1/2,0,0
grass,137,porygon,normal,,1,1,0,0
grass,138,omanyte,rock,water,4,4,1,0
grass,139,omastar,rock,water,4,4,1,0
grass,140,kabuto,rock,water,4,4,1,0
grass,141,kabutops,rock,water,4,4,1,0
grass,142,aerodactyl,rock,flying,1,1,1,0
grass,143,snorlax,normal,,1,1,0,0
grass,144,articuno,ice,flying,1/2,1/2,1,0
grass,145,zapdos,electric,flying,1/2,1/2,1,0
grass,146,moltres,fire,flying,1/4,1/4,1,0
grass,147,dratini,dragon,,1/2,1/2,0,0
grass,148,dragonair,dragon,,1/2,1/2,0,0
grass,149,dragonite,dragon,flying,1/4,1/4,1,0
grass,150,mewtwo,psychic,,1,1,0,0
grass,151,mew,psychic,,1,1,0,0
electric,1,bulbasaur,grass,poison,1/2,1/2,1,0
electric,2,ivysaur,grass,poison,1/2,1/2,1,0
electric,3,venusaur,grass,poison,1/2,1/2,1,0
electric,4,charmander,fire,,1,1,0,0
electric,5,charmeleon,fire,,1,1,0,0
electric,6,charizard,fire,flying,2,2,1,0
electric,7,squirtle,water,,2,2,0,0
electric,8,wartortle,water,,2,2,0,0
electric,9,blastoise,water,,2,2,0,0
electric,10,caterpie,bug,,1,1,0,0
electric,11,metapod,bug,,1,1,0,0
electric,12,butterfree,bug,flying,2,2,1,0
electric,13,weedle,bug,poison,1,1,1,0
electric,14,kakuna,bug,poison,1,1,1,0
electric,15,beedrill,bug,poison,1,1,1,0
electric,16,pidgey,normal,flying,2,2,1,0
electric,17,pidgeotto,normal,flying,2,2,1,0
electric,18,pidgeot,normal,flying,2,2,1,0
electric,19,rattata,normal,,1,1,0,0
electric,20,raticate,normal,,1,1,0,0
electric,21,spearow,normal,flying,2,2,1,0
electric,22,fearow,normal,flying,2,2,1,0
electric,23,ekans,poison,,1,1,0,0
electric,24,arbok,poison,,1,1,0,0
electric,25,pikachu,electric,,1/2,1/2,0,0
electric,26,raichu,electric,,1/2,1/2,0,0
electric,27,sandshrew,ground,,0,0,0,0
electric,28,sandslash,ground,,0,0,0,0
electric,29,nidoran-f,poison,,1,1,0,0
electric,30,nidorina,poison,,1,1,0,0
electric,31,nidoqueen,poison,ground,0,0,1,0
electric,32,nidoran-m,poison,,1,1,0,0
electric,33,nidorino,poison,,1,1,0,0
electric,34,nidoking,poison,ground,0,0,1,0
electric,35,clefairy,normal,,1,1,0,0
electric,36,clefable,normal,,1,1,0,0
electric,37,vulpix,fire,,1,1,0,0
electric,38,ninetales,fire,,1,1,0,0
electric,39,jigglypuff,normal,,1,1,0,0
electric,40,wigglytuff,normal,,1,1,0,0
electric,41,zubat,poison,flying,2,2,1,0
electric,42,golbat,poison,flying,2,2,1,0
electric,43,oddish,grass,poison,1/2,1/2,1,0
electric,44,gloom,grass,poison,1/2,1/2,1,0
electric,45,vileplume,grass,poison,1/2,1/2,1,0
electric,46,paras,bug,grass,1/2,1/2,1,0
electric,47,parasect,bug,grass,1/2,1/2,1,0
electric,48,venonat,bug,poison,1,1,1,0
electric,49,venomoth,bug,poison,1,1,1,0
electric,50,diglett,ground,,0,0,0,0
electric,51,dugtrio,ground,,0,0,0,0
electric,52,meowth,normal,,1,1,0,0
electric,53,persian,normal,,1,1,0,0
electric,54,psyduck,water,,2,2,0,0
electric,55,golduck,water,,2,2,0,0
electric,56,mankey,fighting,,1,1,0,0
electric,57,primeape,fighting,,1,1,0,0
electric,58,growlithe,fire,,1,1,0,0
electric,59,arcanine,fire,,1,1,0,0
electric,60,poliwag,water,,2,2,0,0
electric,61,poliwhirl,water,,2,2,0,0
electric,62,poliwrath,water,fighting,2,2,1,0
electric,63,abra,psychic,,1,1,0,0
electric,64,kadabra,psychic,,1,1,0,0
electric,65,alakazam,psychic,,1,1,0,0
electric,66,machop,fighting,,1,1,0,0
electric,67,machoke,fighting,,1,1,0,0
electric,68,machamp,fighting,,1,1,0,0
electric,69,bellsprout,grass,poison,1/2,1/2,1,0
electric,70,weepinbell,grass,poison,1/2,1/2,1,0
electric,71,victreebel,grass,poison,1/2,1/2,1,0
electric,72,tentacool,water,poison,2,2,1,0
electric,73,tentacruel,water,poison,2,2,1,0
electric,74,geodude,rock,ground,0,0,1,0
electric,75,graveler,rock,ground,0,0,1,0
electric,76,golem,rock,ground,0,0,1,0
electric,77,ponyta,fire,,1,1,0,0
electric,78,rapidash,fire,,1,1,0,0
electric,79,slowpoke,water,psychic,2,2,1,0
electric,80,slowbro,water,psychic,2,2,1,0
electric,81,magnemite,electric,,1/2,1/2,0,0
electric,82,magneton,electric,,1/2,1/2,0,0
electric,83,farfetchd,normal,flying,2,2,1,0
electric,84,doduo,normal,flying,2,2,1,0
electric,85,dodrio,normal,flying,2,2,1,0
electric,86,seel,water,,2,2,0,0
electric,87,dewgong,water,ice,2,2,1,0
electric,88,grimer,poison,,1,1,0,0
electric,89,muk,poison,,1,1,0,0
electric,90,shellder,water,,2,2,0,0
electric,91,cloyster,water,ice,2,2,1,0
electric,92,gastly,ghost,poison,1,1,1,0
electric,93,haunter,ghost,poison,1,1,1,0
electric,94,gengar,ghost,poison,1,1,1,0
electric,95,onix,rock,ground,0,0,1,0
electric,96,drowzee,psychic,,1,1,0,0
electric,97,hypno,psychic,,1,1,0,0
electric,98,krabby,water,,2,2,0,0
electric,99,kingler,water,,2,2,0,0
electric,100,voltorb,electric,,1/2,1/2,0,0
electric,101,electrode,electric,,1/2,1/2,0,0
electric,102,exeggcute,grass,psychic,1/2,1/2,1,0
electric,103,exeggutor,grass,psychic,1/2,1/2,1,0
electric,104,cubone,ground,,0,0,0,0
electric,105,marowak,ground,,0,0,0,0
electric,106,hitmonlee,fighting,,1,1,0,0
electric,107,hitmonchan,fighting,,1,1,0,0
electric,108,lickitung,normal,,1,1,0,0
electric,109,koffing,poison,,1,1,0,0
electric,110,weezing,poison,,1,1,0,0
electric,111,rhyhorn,ground,rock,0,0,1,0
electric,112,rhydon,ground,rock,0,0,1,0
electric,113,chansey,normal,,1,1,0,0
electric,114,tangela,grass,,1/2,1/2,0,0
electric,115,kangaskhan,normal,,1,1,0,0
electric,116,horsea,water,,2,2,0,0
electric,117,seadra,water,,2,2,0,0
